# Matched-pair tests of symmetry
# This file can be read in MS Excel or in R with command:
#    dat=read.csv('sym_mar_REV_simion.symtest.csv',comment.char='#')
# Columns are comma-separated with following meanings:
#    Name:    Partition name
#    SymSig:  Number of significant sequence pairs by test of symmetry
#    SymNon:  Number of non-significant sequence pairs by test of symmetry
#    SymPval: P-value for maximum test of symmetry
#    MarSig:  Number of significant sequence pairs by test of marginal symmetry
#    MarNon:  Number of non-significant sequence pairs by test of marginal symmetry
#    MarPval: P-value for maximum test of marginal symmetry
#    IntSig:  Number of significant sequence pairs by test of internal symmetry
#    IntNon:  Number of non-significant sequence pairs by test of internal symmetry
#    IntPval: P-value for maximum test of internal symmetry
Name,SymSig,SymNon,SymPval,MarSig,MarNon,MarPval,IntSig,IntNon,IntPval
gene_1489,0,0,nan,11,592,nan,0,0,nan
gene_1490,0,0,nan,0,15,nan,0,0,nan
gene_1491,0,0,nan,15,681,nan,0,0,nan
gene_1492,0,0,nan,0,196,nan,0,0,nan
gene_1493,0,0,nan,0,21,nan,0,0,nan
gene_1494,0,0,nan,0,2,nan,0,0,nan
gene_1495,0,0,nan,0,17,0.170268,0,0,nan
gene_1496,0,0,nan,0,0,nan,0,0,nan
gene_1497,0,0,nan,0,68,nan,0,0,nan
gene_1498,0,0,nan,2,308,nan,0,0,nan
gene_1499,0,0,nan,0,217,nan,0,0,nan
gene_1500,0,0,nan,0,8,nan,0,0,nan
gene_1501,0,0,nan,0,0,nan,0,0,nan
gene_1502,0,0,nan,0,150,nan,0,0,nan
gene_1503,0,0,nan,0,1,nan,0,0,nan
gene_1504,0,0,nan,13,509,nan,0,0,nan
gene_1505,0,0,nan,1,15,nan,0,0,nan
gene_1506,0,0,nan,15,357,nan,0,0,nan
gene_1507,0,0,nan,3,416,nan,0,0,nan
gene_1508,0,0,nan,3,277,nan,0,0,nan
gene_1509,0,0,nan,0,0,nan,0,0,nan
gene_1510,0,0,nan,1,67,nan,0,0,nan
gene_1511,0,0,nan,4,59,nan,0,0,nan
gene_1512,0,0,nan,8,241,nan,0,0,nan
gene_1513,0,0,nan,2,151,nan,0,0,nan
gene_1514,0,0,nan,0,0,nan,0,0,nan
gene_1515,0,0,nan,4,383,0.355896,0,0,nan
gene_1516,0,0,nan,1,66,nan,0,0,nan
gene_1517,0,0,nan,0,12,nan,0,0,nan
gene_1518,0,0,nan,0,48,nan,0,0,nan
gene_1519,0,0,nan,0,0,nan,0,0,nan
gene_1520,0,0,nan,0,0,nan,0,0,nan
gene_1521,0,0,nan,18,413,nan,0,0,nan
gene_1522,0,0,nan,0,1,nan,0,0,nan
gene_1523,0,0,nan,16,337,nan,0,0,nan
gene_1524,0,0,nan,0,0,nan,0,0,nan
gene_1525,0,0,nan,16,451,nan,0,0,nan
gene_1526,0,0,nan,3,349,nan,0,0,nan
gene_1527,0,0,nan,0,6,nan,0,0,nan
gene_1528,0,0,nan,3,68,nan,0,0,nan
gene_1529,0,0,nan,1,68,nan,0,0,nan
gene_1530,0,0,nan,0,130,nan,0,0,nan
gene_1531,0,0,nan,6,560,0.468213,0,0,nan
gene_1532,0,0,nan,32,607,nan,0,0,nan
gene_1533,0,0,nan,0,1,nan,0,0,nan
gene_1534,0,0,nan,0,33,nan,0,0,nan
gene_1535,0,0,nan,2,59,nan,0,0,nan
gene_1536,0,0,nan,0,0,nan,0,0,nan
gene_1537,0,0,nan,0,7,nan,0,0,nan
gene_1538,0,0,nan,0,52,nan,0,0,nan
gene_1539,0,0,nan,0,0,nan,0,0,nan
gene_1540,0,0,nan,0,0,nan,0,0,nan
gene_1541,0,0,nan,8,134,nan,0,0,nan
gene_1542,0,0,nan,0,40,nan,0,0,nan
gene_1543,0,0,nan,27,352,nan,0,0,nan
gene_1544,0,0,nan,0,0,nan,0,0,nan
gene_1545,0,0,nan,4,266,nan,0,0,nan
gene_1546,0,0,nan,16,163,nan,0,0,nan
gene_1547,0,0,nan,3,371,nan,0,0,nan
gene_1548,0,0,nan,0,0,nan,0,0,nan
gene_1549,0,0,nan,2,73,nan,0,0,nan
gene_1550,0,0,nan,0,3,nan,0,0,nan
gene_1551,0,0,nan,45,613,nan,0,0,nan
gene_1552,0,0,nan,1,143,0.411638,0,0,nan
gene_1553,0,0,nan,2,247,nan,0,0,nan
gene_1554,0,0,nan,1,97,nan,0,0,nan
gene_1555,0,0,nan,17,435,nan,0,0,nan
gene_1556,0,0,nan,1,33,nan,0,0,nan
gene_1557,0,0,nan,1,511,nan,0,0,nan
gene_1558,0,0,nan,0,2,nan,0,0,nan
gene_1559,0,0,nan,0,0,nan,0,0,nan
gene_1560,0,0,nan,3,80,nan,0,0,nan
gene_1561,0,0,nan,4,452,nan,0,0,nan
gene_1562,0,0,nan,0,0,nan,0,0,nan
gene_1563,0,0,nan,23,448,nan,0,0,nan
gene_1564,0,0,nan,1,103,nan,0,0,nan
gene_1565,0,0,nan,0,3,nan,0,0,nan
gene_1566,0,0,nan,31,536,nan,0,0,nan
gene_1567,0,0,nan,2,367,nan,0,0,nan
gene_1568,0,0,nan,0,22,nan,0,0,nan
gene_1569,0,0,nan,0,124,nan,0,0,nan
gene_1570,0,0,nan,1,211,0.220511,0,0,nan
gene_1571,0,0,nan,0,17,nan,0,0,nan
gene_1572,0,0,nan,0,7,nan,0,0,nan
gene_1573,0,0,nan,0,27,nan,0,0,nan
gene_1574,0,0,nan,5,127,nan,0,0,nan
gene_1575,0,0,nan,0,43,nan,0,0,nan
gene_1576,0,0,nan,45,328,nan,0,0,nan
gene_1577,0,0,nan,0,288,nan,0,0,nan
gene_1578,0,0,nan,0,13,nan,0,0,nan
gene_1579,0,0,nan,0,0,nan,0,0,nan
gene_1580,0,0,nan,0,90,nan,0,0,nan
gene_1581,0,0,nan,0,12,nan,0,0,nan
gene_1582,0,0,nan,2,354,nan,0,0,nan
gene_1583,0,0,nan,0,29,nan,0,0,nan
gene_1584,0,0,nan,2,48,nan,0,0,nan
gene_1585,0,0,nan,0,20,nan,0,0,nan
gene_1586,0,0,nan,0,172,nan,0,0,nan
gene_1587,0,0,nan,0,0,nan,0,0,nan
gene_1588,0,0,nan,0,24,nan,0,0,nan
gene_1589,0,0,nan,13,267,0.177325,0,0,nan
gene_1590,0,0,nan,0,36,nan,0,0,nan
gene_1591,0,0,nan,0,0,nan,0,0,nan
gene_1592,0,0,nan,0,0,nan,0,0,nan
gene_1593,0,0,nan,0,21,nan,0,0,nan
gene_1594,0,0,nan,0,79,nan,0,0,nan
gene_1595,0,0,nan,0,0,nan,0,0,nan
gene_1596,0,0,nan,0,59,nan,0,0,nan
gene_1597,0,0,nan,1,33,nan,0,0,nan
gene_1598,0,0,nan,0,0,nan,0,0,nan
gene_1599,0,0,nan,1,29,nan,0,0,nan
gene_1600,0,0,nan,2,276,nan,0,0,nan
gene_1601,0,0,nan,0,105,nan,0,0,nan
gene_1602,0,0,nan,0,9,nan,0,0,nan
gene_1603,0,0,nan,0,108,nan,0,0,nan
gene_1604,0,0,nan,3,143,nan,0,0,nan
gene_1605,0,0,nan,11,638,nan,0,0,nan
gene_1606,0,0,nan,3,71,nan,0,0,nan
gene_1607,0,0,nan,35,548,nan,0,0,nan
gene_1608,0,0,nan,22,698,nan,0,0,nan
gene_1609,0,0,nan,37,649,nan,0,0,nan
gene_1610,0,0,nan,1,148,nan,0,0,nan
gene_1611,0,0,nan,1,120,nan,0,0,nan
gene_1612,0,0,nan,0,31,nan,0,0,nan
gene_1613,0,0,nan,0,0,nan,0,0,nan
gene_1614,0,0,nan,5,115,nan,0,0,nan
gene_1615,0,0,nan,0,1,nan,0,0,nan
gene_1616,0,0,nan,0,5,nan,0,0,nan
gene_1617,0,0,nan,0,142,nan,0,0,nan
gene_1618,0,0,nan,7,327,nan,0,0,nan
gene_1619,0,0,nan,0,7,nan,0,0,nan
gene_1620,0,0,nan,0,2,nan,0,0,nan
gene_1621,0,0,nan,0,49,nan,0,0,nan
gene_1622,0,0,nan,0,10,nan,0,0,nan
gene_1623,0,0,nan,0,117,nan,0,0,nan
gene_1624,0,0,nan,0,18,nan,0,0,nan
gene_1625,0,0,nan,9,235,nan,0,0,nan
gene_1626,0,0,nan,0,0,nan,0,0,nan
gene_1627,0,0,nan,0,2,nan,0,0,nan
gene_1628,0,0,nan,5,83,nan,0,0,nan
gene_1629,0,0,nan,1,158,nan,0,0,nan
gene_1630,0,0,nan,9,30,0.22566,0,0,nan
gene_1631,0,0,nan,0,1,nan,0,0,nan
gene_1632,0,0,nan,2,178,nan,0,0,nan
gene_1633,0,0,nan,0,0,nan,0,0,nan
gene_1634,0,0,nan,3,117,nan,0,0,nan
gene_1635,0,0,nan,0,50,nan,0,0,nan
gene_1636,0,0,nan,0,0,nan,0,0,nan
gene_1637,0,0,nan,8,437,nan,0,0,nan
gene_1638,0,0,nan,7,453,nan,0,0,nan
gene_1639,0,0,nan,0,4,nan,0,0,nan
gene_1640,0,0,nan,0,0,nan,0,0,nan
gene_1641,0,0,nan,0,20,nan,0,0,nan
gene_1642,0,0,nan,0,36,nan,0,0,nan
gene_1643,0,0,nan,17,468,nan,0,0,nan
gene_1644,0,0,nan,0,18,nan,0,0,nan
gene_1645,0,0,nan,1,68,nan,0,0,nan
gene_1646,0,0,nan,0,0,nan,0,0,nan
gene_1647,0,0,nan,0,98,nan,0,0,nan
gene_1648,0,0,nan,2,271,nan,0,0,nan
gene_1649,0,0,nan,4,185,0.797322,0,0,nan
gene_1650,0,0,nan,0,354,0.868655,0,0,nan
gene_1651,0,0,nan,7,146,nan,0,0,nan
gene_1652,0,0,nan,1,64,nan,0,0,nan
gene_1653,0,0,nan,0,73,nan,0,0,nan
gene_1654,0,0,nan,4,183,nan,0,0,nan
gene_1655,0,0,nan,0,62,nan,0,0,nan
gene_1656,0,0,nan,0,48,0.486504,0,0,nan
gene_1657,0,0,nan,0,0,nan,0,0,nan
gene_1658,0,0,nan,0,0,nan,0,0,nan
gene_1659,0,0,nan,1,120,nan,0,0,nan
gene_1660,0,0,nan,0,0,nan,0,0,nan
gene_1661,0,0,nan,0,0,nan,0,0,nan
gene_1662,0,0,nan,0,42,nan,0,0,nan
gene_1663,0,0,nan,0,0,nan,0,0,nan
gene_1664,0,0,nan,0,0,nan,0,0,nan
gene_1665,0,0,nan,2,148,nan,0,0,nan
gene_1666,0,0,nan,0,16,nan,0,0,nan
gene_1667,0,0,nan,0,64,nan,0,0,nan
gene_1668,0,0,nan,0,26,nan,0,0,nan
gene_1669,0,0,nan,1,197,nan,0,0,nan
gene_1670,0,0,nan,0,26,nan,0,0,nan
gene_1671,0,0,nan,0,48,nan,0,0,nan
gene_1672,0,0,nan,0,133,nan,0,0,nan
gene_1673,0,0,nan,0,0,nan,0,0,nan
gene_1674,0,0,nan,2,231,nan,0,0,nan
gene_1675,0,0,nan,0,19,nan,0,0,nan
gene_1676,0,0,nan,29,928,0.396901,0,0,nan
gene_1677,0,0,nan,0,14,nan,0,0,nan
gene_1678,0,0,nan,0,0,nan,0,0,nan
gene_1679,0,0,nan,0,0,nan,0,0,nan
gene_1680,0,0,nan,7,375,nan,0,0,nan
gene_1681,0,0,nan,0,3,nan,0,0,nan
gene_1682,0,0,nan,1,73,nan,0,0,nan
gene_1683,0,0,nan,0,0,nan,0,0,nan
gene_1684,0,0,nan,0,81,nan,0,0,nan
gene_1685,0,0,nan,0,274,nan,0,0,nan
gene_1686,0,0,nan,2,294,nan,0,0,nan
gene_1687,0,0,nan,0,13,nan,0,0,nan
gene_1688,0,0,nan,0,9,nan,0,0,nan
gene_1689,0,0,nan,0,107,nan,0,0,nan
gene_1690,0,0,nan,18,627,0.93106,0,0,nan
gene_1691,0,0,nan,0,13,nan,0,0,nan
gene_1692,0,0,nan,0,63,nan,0,0,nan
gene_1693,0,0,nan,0,97,nan,0,0,nan
gene_1694,0,0,nan,0,4,nan,0,0,nan
gene_1695,0,0,nan,0,11,nan,0,0,nan
gene_1696,0,0,nan,0,0,nan,0,0,nan
gene_1697,0,0,nan,0,11,nan,0,0,nan
gene_1698,0,0,nan,0,51,nan,0,0,nan
gene_1699,0,0,nan,1,74,nan,0,0,nan
gene_1700,0,0,nan,0,53,0.17041,0,0,nan
gene_1701,0,0,nan,0,86,nan,0,0,nan
gene_1702,0,0,nan,0,0,nan,0,0,nan
gene_1703,0,0,nan,0,71,nan,0,0,nan
gene_1704,0,0,nan,0,27,nan,0,0,nan
gene_1705,0,0,nan,0,22,nan,0,0,nan
gene_1706,0,0,nan,0,0,nan,0,0,nan
gene_1707,0,0,nan,6,242,nan,0,0,nan
gene_1708,0,0,nan,0,0,nan,0,0,nan
gene_1709,0,0,nan,0,39,nan,0,0,nan
gene_1710,0,0,nan,0,66,nan,0,0,nan
gene_1711,0,0,nan,9,454,nan,0,0,nan
gene_1712,0,0,nan,0,31,nan,0,0,nan
gene_1713,0,0,nan,5,228,nan,0,0,nan
gene_1714,0,0,nan,23,227,nan,0,0,nan
gene_1715,0,0,nan,25,262,nan,0,0,nan
gene_1716,0,0,nan,0,67,nan,0,0,nan
gene_1717,0,0,nan,0,0,nan,0,0,nan
gene_1718,0,0,nan,1,217,nan,0,0,nan
gene_1719,0,0,nan,0,92,nan,0,0,nan
