# Matched-pair tests of symmetry
# This file can be read in MS Excel or in R with command:
#    dat=read.csv('sym.symtest.csv',comment.char='#')
# Columns are comma-separated with following meanings:
#    Name:    Partition name
#    SymSig:  Number of significant sequence pairs by test of symmetry
#    SymNon:  Number of non-significant sequence pairs by test of symmetry
#    SymPval: P-value for maximum test of symmetry
#    MarSig:  Number of significant sequence pairs by test of marginal symmetry
#    MarNon:  Number of non-significant sequence pairs by test of marginal symmetry
#    MarPval: P-value for maximum test of marginal symmetry
#    IntSig:  Number of significant sequence pairs by test of internal symmetry
#    IntNon:  Number of non-significant sequence pairs by test of internal symmetry
#    IntPval: P-value for maximum test of internal symmetry
Name,SymSig,SymNon,SymPval,MarSig,MarNon,MarPval,IntSig,IntNon,IntPval
gene_1342,0,2211,0.425287,0,0,nan,0,0,nan
gene_1343,0,1225,0.420404,0,0,nan,0,0,nan
gene_1344,0,1483,0.618992,0,21,nan,0,21,nan
gene_1345,0,834,0.367879,0,0,nan,0,0,nan
gene_1346,0,672,0.570437,0,23,nan,0,23,nan
gene_1347,0,1295,0.406006,0,75,nan,4,71,nan
gene_1348,0,1203,0.391625,3,89,nan,2,90,nan
gene_1349,0,1426,0.41588,0,56,nan,0,56,nan
gene_1350,0,1888,0.440493,0,206,nan,3,203,nan
gene_1351,8,2005,0.536275,46,536,0.429591,1,581,0.563461
gene_1352,2,1172,0.336471,5,33,nan,0,38,nan
gene_1353,0,1534,0.543959,5,210,nan,0,215,nan
gene_1354,0,987,0.534146,1,195,nan,2,194,nan
gene_1355,0,1467,0.635744,0,0,nan,0,0,nan
gene_1356,0,1539,0.801648,6,261,nan,0,267,nan
gene_1357,0,1325,0.391823,13,365,nan,0,378,nan
gene_1358,0,1316,0.610818,17,389,nan,0,406,nan
gene_1359,0,809,0.373844,7,274,nan,0,281,nan
gene_1360,0,1268,0.44568,0,41,nan,0,41,nan
gene_1361,0,1243,0.410667,1,92,nan,0,93,nan
gene_1362,0,979,0.317311,0,4,nan,0,4,nan
gene_1363,0,903,0.391625,11,202,nan,0,213,nan
gene_1364,0,1376,0.519374,2,50,nan,1,51,nan
gene_1365,0,2475,0.261464,2,107,nan,0,109,nan
gene_1366,0,1482,0.443263,0,0,nan,0,0,nan
gene_1367,1,2077,0.42319,0,26,nan,0,26,nan
gene_1368,0,1263,0.443263,23,302,nan,1,324,nan
gene_1369,0,1830,0.451417,0,101,nan,1,100,nan
gene_1370,0,1540,0.513549,0,0,nan,0,0,nan
gene_1371,0,980,0.558106,5,179,nan,1,183,nan
gene_1372,0,989,0.44568,9,262,nan,0,271,nan
gene_1373,0,2014,0.608934,0,0,nan,0,0,nan
gene_1374,2,864,0.452463,31,293,nan,2,322,nan
gene_1375,0,1176,0.451417,2,206,nan,1,207,nan
gene_1376,0,1483,0.406006,0,83,nan,0,83,nan
gene_1377,0,939,0.367879,0,31,nan,0,31,nan
gene_1378,0,990,0.347319,1,106,nan,0,107,nan
gene_1379,0,937,0.297075,1,264,nan,3,262,nan
gene_1380,0,1316,0.520252,17,247,nan,2,262,nan
gene_1381,0,1539,0.267611,0,142,nan,1,141,nan
gene_1382,0,1173,0.74554,0,0,nan,0,0,nan
gene_1383,0,1127,0.39577,0,241,0.311237,0,241,0.548331
gene_1384,1,1076,0.648917,9,208,nan,1,216,nan
gene_1385,0,953,0.539749,0,37,nan,0,37,nan
gene_1386,0,1573,0.422406,0,226,nan,2,224,nan
gene_1387,0,914,0.317311,0,82,nan,2,80,nan
gene_1388,0,1408,0.70293,13,404,nan,0,417,nan
gene_1389,0,987,0.526524,0,14,nan,0,14,nan
gene_1390,0,1695,0.437274,0,89,nan,1,88,nan
gene_1391,1,988,0.332594,0,0,nan,0,0,nan
gene_1392,0,1518,0.598714,0,46,nan,5,41,nan
gene_1393,0,1103,0.481886,8,192,nan,2,198,nan
gene_1394,0,1526,0.317311,7,505,nan,2,510,nan
gene_1395,0,1884,0.367879,0,197,nan,2,195,nan
gene_1396,0,1953,0.515345,2,459,0.260358,3,458,0.746768
gene_1397,0,1116,0.182497,0,0,nan,0,0,nan
gene_1398,0,1807,0.632947,7,94,nan,0,101,nan
gene_1399,0,1077,0.391625,0,2,nan,0,2,nan
gene_1400,0,1707,0.550968,0,0,nan,0,0,nan
gene_1401,0,2144,0.367527,0,52,nan,1,51,nan
gene_1402,0,2080,0.6192,0,0,nan,0,0,nan
gene_1403,0,2209,0.406006,0,1,nan,0,1,nan
gene_1404,0,1176,0.500264,0,0,nan,0,0,nan
gene_1405,0,1711,0.271139,0,0,nan,0,0,nan
gene_1406,0,1830,0.763362,0,5,nan,0,5,nan
gene_1407,0,1891,0.693453,3,581,nan,2,582,nan
gene_1408,0,861,0.594579,1,47,nan,0,48,nan
gene_1409,1,2012,0.48575,1,391,0.406619,0,392,0.542647
gene_1410,0,934,0.314154,0,152,nan,1,151,nan
gene_1411,0,1485,0.534146,0,0,nan,0,0,nan
gene_1412,0,1770,0.564511,1,38,nan,1,38,nan
gene_1413,2,1293,0.357518,0,0,nan,0,0,nan
gene_1414,0,1429,0.399155,0,63,nan,0,63,nan
gene_1415,0,1318,0.440493,0,107,nan,0,107,nan
gene_1416,0,1580,0.500199,0,0,nan,0,0,nan
gene_1417,3,2012,0.393944,0,0,nan,0,0,nan
gene_1418,0,1256,0.349072,11,349,nan,0,360,nan
gene_1419,2,2268,0.513225,2,205,nan,0,207,nan
gene_1420,0,1643,0.536633,0,0,nan,0,0,nan
gene_1421,0,1376,0.564023,0,224,0.851928,0,224,0.214598
gene_1422,0,1324,0.42362,9,697,nan,0,706,nan
gene_1423,0,1253,0.317311,0,130,nan,3,127,nan
gene_1424,0,1376,0.670036,0,343,0.573406,3,340,0.628853
gene_1425,0,1648,0.401313,0,0,nan,0,0,nan
gene_1426,0,1653,0.369041,0,11,nan,0,11,nan
gene_1427,0,595,0.374776,1,62,nan,0,63,nan
gene_1428,0,1092,0.406006,1,184,nan,4,181,nan
gene_1429,0,1428,1,0,9,nan,0,9,nan
gene_1430,0,1711,0.367879,0,0,nan,0,0,nan
gene_1431,0,2344,0.610823,4,574,nan,5,573,nan
gene_1432,0,1325,0.447812,0,2,nan,0,2,nan
gene_1433,0,1010,0.459889,0,30,nan,0,30,nan
gene_1434,0,1034,0.524417,2,211,0.1031,1,212,0.959016
gene_1435,0,1077,0.523105,0,116,nan,1,114,nan
gene_1436,0,989,0.42888,0,34,nan,0,34,nan
gene_1437,0,1213,0.500311,19,248,nan,1,266,nan
gene_1438,2,1475,0.317311,1,22,nan,0,23,nan
gene_1439,0,2144,0.325107,0,3,nan,0,3,nan
gene_1440,0,1172,0.455653,7,151,nan,0,158,nan
gene_1441,0,1115,0.330802,4,148,nan,0,152,nan
gene_1442,0,726,0.391625,0,16,nan,0,16,nan
gene_1443,0,1307,0.42888,10,181,nan,0,191,nan
gene_1444,0,1273,0.559379,0,8,nan,0,8,nan
gene_1445,0,1595,0.45793,1,449,nan,3,447,nan
gene_1446,1,920,0.320847,3,119,nan,3,119,nan
gene_1447,0,1770,0.456059,18,471,nan,2,487,nan
gene_1448,0,2009,0.430126,0,66,nan,0,66,nan
gene_1449,0,1175,0.460771,0,129,nan,0,129,nan
gene_1450,0,2278,0.631235,0,62,nan,1,61,nan
gene_1451,0,1653,0.534858,0,155,nan,2,153,nan
gene_1452,0,1758,0.313374,3,85,nan,0,88,nan
gene_1453,13,1703,0.367879,88,727,nan,2,813,nan
gene_1454,3,1566,0.317311,68,531,nan,4,595,nan
gene_1455,0,1370,0.447812,5,198,nan,2,201,nan
gene_1456,0,1308,0.543813,1,143,nan,0,144,nan
gene_1457,0,2015,0.267611,0,0,nan,0,0,nan
gene_1458,1,1366,0.367879,2,102,nan,0,104,nan
gene_1459,0,1522,0.610818,0,1,nan,0,1,nan
gene_1460,0,1292,0.42319,19,564,nan,2,581,nan
gene_1461,0,1431,0.41588,0,177,nan,2,175,nan
gene_1462,0,2210,0.24264,2,380,nan,3,379,nan
gene_1463,1,942,0.532104,8,115,nan,0,123,nan
gene_1464,0,774,0.440493,4,222,nan,0,226,nan
gene_1465,0,1461,0.406006,0,2,nan,0,2,nan
gene_1466,0,2208,0.500199,2,518,nan,2,518,nan
gene_1467,0,1239,0.410974,12,227,nan,1,238,nan
gene_1468,1,984,0.624383,38,241,nan,1,278,nan
gene_1469,0,1953,0.533986,0,295,nan,6,289,nan
gene_1470,0,1029,0.367879,0,30,nan,0,30,nan
gene_1471,0,1711,0.405761,0,7,nan,0,7,nan
gene_1472,0,1709,0.536633,0,242,nan,1,241,nan
gene_1473,1,1585,0.363643,8,367,nan,3,372,nan
gene_1474,0,1531,0.66668,1,287,0.314165,0,288,0.909952
gene_1475,8,1423,0.666982,2,45,nan,2,45,nan
gene_1476,0,1072,0.661967,3,225,nan,2,226,nan
gene_1477,0,1062,0.380524,0,64,nan,0,64,nan
gene_1478,0,2134,0.58304,3,201,nan,0,204,nan
gene_1479,0,1538,0.66668,0,11,nan,0,11,nan
gene_1480,0,1531,0.382052,1,189,nan,0,190,nan
gene_1481,0,1321,0.602192,0,25,nan,0,25,nan
gene_1482,0,1829,0.17772,0,0,nan,0,0,nan
gene_1483,0,2029,0.367879,0,10,nan,0,10,nan
gene_1484,0,1290,0.369041,0,160,nan,2,158,nan
gene_1485,0,1210,0.500212,0,203,nan,2,201,nan
gene_1486,0,719,0.42888,3,72,nan,0,75,nan
gene_1487,1,750,0.342296,0,0,nan,0,0,nan
gene_1488,0,1826,0.555787,0,291,nan,2,289,nan
gene_1489,0,1211,0.536633,11,592,nan,2,601,nan
gene_1490,0,1028,0.378155,0,15,nan,0,15,nan
gene_1491,1,2195,0.406006,15,681,nan,3,693,nan
gene_1492,0,1653,0.523835,0,196,nan,1,195,nan
gene_1493,0,1376,0.500461,0,21,nan,0,21,nan
gene_1494,0,779,0.383117,0,2,nan,0,2,nan
gene_1495,0,2079,0.323215,0,17,0.170268,0,17,0.74805
gene_1496,0,1225,0.450299,0,0,nan,0,0,nan
gene_1497,0,1124,0.628837,0,68,nan,3,65,nan
gene_1498,0,1407,0.523835,2,308,nan,1,309,nan
gene_1499,0,1485,0.41588,0,217,nan,2,215,nan
gene_1500,0,1269,0.42888,0,8,nan,0,8,nan
gene_1501,1,819,0.480371,0,0,nan,0,0,nan
gene_1502,0,1599,0.317311,0,150,nan,6,144,nan
gene_1503,0,1035,0.571486,0,1,nan,0,1,nan
gene_1504,0,1709,0.491954,13,509,nan,0,522,nan
gene_1505,1,1537,0.343978,1,15,nan,0,16,nan
gene_1506,1,1933,0.357518,15,357,nan,3,369,nan
gene_1507,0,1303,0.443263,3,416,nan,6,413,nan
gene_1508,0,1203,0.454366,3,277,nan,2,278,nan
gene_1509,0,2016,0.693934,0,0,nan,0,0,nan
gene_1510,0,1031,0.317311,1,67,nan,0,68,nan
gene_1511,0,1377,0.320847,4,59,nan,0,63,nan
gene_1512,0,1640,0.539749,8,241,nan,0,249,nan
gene_1513,0,1174,0.284256,2,151,nan,1,152,nan
gene_1514,0,736,0.382052,0,0,nan,0,0,nan
gene_1515,0,1219,0.277654,4,383,0.355896,4,383,0.296067
gene_1516,0,1101,0.42888,1,66,nan,0,67,nan
gene_1517,0,1325,0.689268,0,12,nan,0,12,nan
gene_1518,0,1942,0.560739,0,48,nan,0,48,nan
gene_1519,0,1888,0.500413,0,0,nan,0,0,nan
gene_1520,1,759,0.350485,0,0,nan,0,0,nan
gene_1521,2,1811,0.273631,18,413,nan,4,427,nan
gene_1522,0,984,0.786524,0,1,nan,0,1,nan
gene_1523,0,1515,0.500934,16,337,nan,1,352,nan
gene_1524,0,2211,0.33944,0,0,nan,0,0,nan
gene_1525,0,1596,0.546649,16,451,nan,0,467,nan
gene_1526,0,1323,0.391625,3,349,nan,0,352,nan
gene_1527,0,1431,0.426971,0,6,nan,0,6,nan
gene_1528,0,1326,0.279331,3,68,nan,1,70,nan
gene_1529,0,1081,0.443823,1,68,nan,2,67,nan
gene_1530,0,1483,0.42319,0,130,nan,1,129,nan
gene_1531,0,1323,0.343532,6,560,0.468213,0,566,0.298077
gene_1532,1,1202,0.317311,32,607,nan,5,634,nan
gene_1533,0,630,0.384136,0,1,nan,0,1,nan
gene_1534,0,1164,0.378155,0,33,nan,1,32,nan
gene_1535,0,1652,0.406006,2,59,nan,0,61,nan
gene_1536,0,1515,0.42319,0,0,nan,0,0,nan
gene_1537,0,1829,0.455653,0,7,nan,0,7,nan
gene_1538,0,1644,0.537901,0,52,nan,0,52,nan
gene_1539,0,1918,0.440493,0,0,nan,0,0,nan
gene_1540,0,1830,0.650351,0,0,nan,0,0,nan
gene_1541,0,945,0.304086,8,134,nan,1,141,nan
gene_1542,0,989,0.468203,0,40,nan,0,40,nan
gene_1543,1,1418,0.557825,27,352,nan,0,379,nan
gene_1544,0,768,0.595482,0,0,nan,0,0,nan
gene_1545,1,1536,0.461597,4,266,nan,0,270,nan
gene_1546,0,882,0.42319,16,163,nan,1,178,nan
gene_1547,1,1574,0.317311,3,371,nan,3,371,nan
gene_1548,1,1215,0.440493,0,0,nan,0,0,nan
gene_1549,0,1876,0.347463,2,73,nan,0,75,nan
gene_1550,0,1642,0.363643,0,3,nan,0,3,nan
gene_1551,3,1508,0.500788,45,613,nan,5,653,nan
gene_1552,0,897,0.591203,1,143,0.411638,2,142,0.837883
gene_1553,0,1033,0.526524,2,247,nan,2,247,nan
gene_1554,0,1648,0.357518,1,97,nan,1,97,nan
gene_1555,1,1409,0.443263,17,435,nan,1,451,nan
gene_1556,0,1266,0.543813,1,33,nan,0,34,nan
gene_1557,0,1532,0.440493,1,511,nan,2,510,nan
gene_1558,1,1430,0.383117,0,2,nan,0,2,nan
gene_1559,2,1477,0.317311,0,0,nan,0,0,nan
gene_1560,1,920,0.407599,3,80,nan,0,83,nan
gene_1561,0,1142,0.367879,4,452,nan,1,455,nan
gene_1562,0,1431,0.211493,0,0,nan,0,0,nan
gene_1563,1,1583,0.403808,23,448,nan,1,470,nan
gene_1564,0,1022,0.536633,1,103,nan,1,103,nan
gene_1565,0,780,0.44015,0,3,nan,0,3,nan
gene_1566,0,1758,0.41588,31,536,nan,2,565,nan
gene_1567,0,1649,0.437259,2,367,nan,0,369,nan
gene_1568,0,937,0.606514,0,22,nan,0,22,nan
gene_1569,0,817,0.42888,0,124,nan,1,123,nan
gene_1570,0,630,0.325851,1,211,0.220511,1,211,0.490805
gene_1571,0,1378,0.557124,0,17,nan,0,17,nan
gene_1572,0,2014,0.486505,0,7,nan,0,7,nan
gene_1573,0,1534,0.391625,0,27,nan,0,27,nan
gene_1574,0,1239,0.437274,5,127,nan,1,131,nan
gene_1575,0,1651,0.435988,0,43,nan,0,43,nan
gene_1576,15,1614,0.534146,45,328,nan,2,371,nan
gene_1577,0,1370,0.360899,0,288,nan,0,288,nan
gene_1578,0,1377,0.391823,0,13,nan,0,13,nan
gene_1579,0,771,0.440493,0,0,nan,0,0,nan
gene_1580,0,1828,0.350485,0,90,nan,0,90,nan
gene_1581,0,1430,0.586589,0,12,nan,0,12,nan
gene_1582,0,1372,0.406006,2,354,nan,2,354,nan
gene_1583,0,1224,0.500788,0,29,nan,0,29,nan
gene_1584,0,1270,0.455653,2,48,nan,0,50,nan
gene_1585,0,2015,0.570442,0,20,nan,0,20,nan
gene_1586,0,1271,0.392019,0,172,nan,0,172,nan
gene_1587,0,1878,0.452961,0,0,nan,0,0,nan
gene_1588,0,1812,0.501132,0,24,nan,0,24,nan
gene_1589,1,1762,0.638915,13,267,0.177325,1,279,0.91312
gene_1590,0,549,0.41588,0,36,nan,2,34,nan
gene_1591,0,561,0.661967,0,0,nan,0,0,nan
gene_1592,0,1431,0.42888,0,0,nan,0,0,nan
gene_1593,0,938,0.534555,0,21,nan,0,21,nan
gene_1594,0,1952,0.317311,0,79,nan,0,79,nan
gene_1595,0,1121,0.475416,0,0,nan,0,0,nan
gene_1596,3,844,0.426971,0,59,nan,1,58,nan
gene_1597,0,1114,0.681717,1,33,nan,0,34,nan
gene_1598,0,1889,0.553726,0,0,nan,0,0,nan
gene_1599,0,1536,0.222075,1,29,nan,0,30,nan
gene_1600,0,1431,0.43078,2,276,nan,1,277,nan
gene_1601,0,1153,0.406006,0,105,nan,1,104,nan
gene_1602,0,1484,0.686036,0,9,nan,0,9,nan
gene_1603,0,1536,0.500373,0,108,nan,0,108,nan
gene_1604,0,1013,0.317311,3,143,nan,0,146,nan
gene_1605,0,1370,0.42319,11,638,nan,8,641,nan
gene_1606,0,1326,0.394578,3,71,nan,0,74,nan
gene_1607,1,964,0.363643,35,548,nan,1,582,nan
gene_1608,0,1223,0.367879,22,698,nan,1,719,nan
gene_1609,0,1709,0.367879,37,649,nan,0,686,nan
gene_1610,0,1709,0.460771,1,148,nan,0,149,nan
gene_1611,0,819,0.41588,1,120,nan,1,120,nan
gene_1612,0,1248,0.406006,0,31,nan,0,31,nan
gene_1613,0,1585,0.367879,0,0,nan,0,0,nan
gene_1614,0,625,0.590245,5,115,nan,0,120,nan
gene_1615,0,1224,0.318864,0,1,nan,0,1,nan
gene_1616,0,946,0.500166,0,5,nan,0,5,nan
gene_1617,0,2014,0.367879,0,142,nan,3,139,nan
gene_1618,2,1403,0.572407,7,327,nan,2,332,nan
gene_1619,0,1269,0.536633,0,7,nan,0,7,nan
gene_1620,0,1647,0.336801,0,2,nan,0,2,nan
gene_1621,0,1754,0.447812,0,49,nan,0,49,nan
gene_1622,0,1168,0.328532,0,10,nan,3,7,nan
gene_1623,0,903,0.447812,0,117,nan,0,117,nan
gene_1624,0,903,0.336471,0,18,nan,0,18,nan
gene_1625,0,936,0.406006,9,235,nan,0,244,nan
gene_1626,0,738,0.527644,0,0,nan,0,0,nan
gene_1627,0,1304,0.287297,0,2,nan,0,2,nan
gene_1628,0,648,0.306219,5,83,nan,0,88,nan
gene_1629,0,1123,0.521261,1,158,nan,3,156,nan
gene_1630,0,703,0.266258,9,30,0.22566,0,39,0.402324
gene_1631,0,1538,0.391625,0,1,nan,0,1,nan
gene_1632,0,1019,0.500373,2,178,nan,0,180,nan
gene_1633,0,1485,0.415407,0,0,nan,0,0,nan
gene_1634,0,1081,0.41588,3,117,nan,0,120,nan
gene_1635,1,1708,0.437765,0,50,nan,0,50,nan
gene_1636,0,733,0.549416,0,0,nan,0,0,nan
gene_1637,0,1646,0.391625,8,437,nan,2,443,nan
gene_1638,2,1997,0.41588,7,453,nan,3,457,nan
gene_1639,0,1080,0.482522,0,4,nan,0,4,nan
gene_1640,0,1768,0.708131,0,0,nan,0,0,nan
gene_1641,0,666,0.387832,0,20,nan,0,20,nan
gene_1642,0,616,0.500676,0,36,nan,1,35,nan
gene_1643,1,871,0.391625,17,468,nan,0,485,nan
gene_1644,0,1126,0.34051,0,18,nan,2,16,nan
gene_1645,0,1376,0.42888,1,68,nan,1,68,nan
gene_1646,0,1080,0.729091,0,0,nan,0,0,nan
gene_1647,0,860,0.385597,0,98,nan,1,97,nan
gene_1648,0,1108,0.200873,2,271,nan,0,273,nan
gene_1649,1,804,0.671638,4,185,0.797322,0,189,0.430808
gene_1650,0,1128,0.219992,0,354,0.868655,3,351,0.0425095
gene_1651,0,675,0.367879,7,146,nan,0,153,nan
gene_1652,0,741,0.42888,1,64,nan,1,64,nan
gene_1653,0,1431,0.42888,0,73,nan,0,73,nan
gene_1654,0,705,0.313374,4,183,nan,1,186,nan
gene_1655,0,945,0.397133,0,62,nan,0,62,nan
gene_1656,0,1711,0.708857,0,48,0.486504,0,48,0.840067
gene_1657,1,1377,0.577563,0,0,nan,0,0,nan
gene_1658,0,861,0.554728,0,0,nan,0,0,nan
gene_1659,0,1225,0.500227,1,120,nan,1,120,nan
gene_1660,0,945,0.464448,0,0,nan,0,0,nan
gene_1661,0,1711,0.272725,0,0,nan,0,0,nan
gene_1662,0,1653,0.531511,0,42,nan,0,42,nan
gene_1663,0,1652,0.115101,0,0,nan,0,0,nan
gene_1664,5,1761,0.178104,0,0,nan,0,0,nan
gene_1665,0,1633,0.343978,2,148,nan,0,150,nan
gene_1666,0,630,0.385597,0,16,nan,0,16,nan
gene_1667,0,1275,0.437274,0,64,nan,0,64,nan
gene_1668,0,1172,0.765996,0,26,nan,0,26,nan
gene_1669,0,1181,0.367527,1,197,nan,0,198,nan
gene_1670,0,558,0.406006,0,26,nan,0,26,nan
gene_1671,0,1761,0.544797,0,48,nan,0,48,nan
gene_1672,0,1303,0.350485,0,133,nan,2,131,nan
gene_1673,18,1430,0.317081,0,0,nan,0,0,nan
gene_1674,0,1035,0.76609,2,231,nan,1,232,nan
gene_1675,4,1643,0.459889,0,19,nan,0,19,nan
gene_1676,0,1953,0.284529,29,928,0.396901,6,951,0.255652
gene_1677,0,990,0.630848,0,14,nan,0,14,nan
gene_1678,0,1034,0.403808,0,0,nan,0,0,nan
gene_1679,0,741,0.309738,0,0,nan,0,0,nan
gene_1680,0,1216,0.446066,7,375,nan,2,380,nan
gene_1681,0,1768,0.72062,0,3,nan,0,3,nan
gene_1682,0,1326,0.500244,1,73,nan,0,74,nan
gene_1683,0,702,0.270781,0,0,nan,0,0,nan
gene_1684,0,1326,0.548689,0,81,nan,0,81,nan
gene_1685,0,1225,0.317311,0,274,nan,10,264,nan
gene_1686,0,630,0.567331,2,294,nan,2,294,nan
gene_1687,0,1081,0.500186,0,13,nan,0,13,nan
gene_1688,0,827,0.41588,0,9,nan,0,9,nan
gene_1689,0,1268,0.367879,0,107,nan,0,107,nan
gene_1690,1,1422,0.46452,18,627,0.93106,0,645,0.176494
gene_1691,0,1377,0.574918,0,13,nan,0,13,nan
gene_1692,0,1591,0.391625,0,63,nan,0,63,nan
gene_1693,0,630,0.274229,0,97,nan,1,96,nan
gene_1694,0,1378,0.588096,0,4,nan,0,4,nan
gene_1695,0,666,0.449711,0,11,nan,0,11,nan
gene_1696,0,1483,0.317311,0,0,nan,0,0,nan
gene_1697,0,1256,0.391625,0,11,nan,0,11,nan
gene_1698,0,1097,0.543813,0,51,nan,0,51,nan
gene_1699,0,781,0.631235,1,74,nan,0,75,nan
gene_1700,0,1944,0.371454,0,53,0.17041,1,52,0.750483
gene_1701,0,1112,0.199148,0,86,nan,0,86,nan
gene_1702,0,816,0.437274,0,0,nan,0,0,nan
gene_1703,0,967,0.311082,0,71,nan,0,71,nan
gene_1704,0,1168,0.317311,0,27,nan,0,27,nan
gene_1705,0,1081,0.589868,0,22,nan,0,22,nan
gene_1706,0,1326,0.270781,0,0,nan,0,0,nan
gene_1707,0,682,0.443263,6,242,nan,1,247,nan
gene_1708,0,1223,0.44568,0,0,nan,0,0,nan
gene_1709,0,987,0.40173,0,39,nan,0,39,nan
gene_1710,0,1537,0.330002,0,66,nan,0,66,nan
gene_1711,0,1303,0.461597,9,454,nan,0,462,nan
gene_1712,0,1221,0.317311,0,31,nan,0,31,nan
gene_1713,0,1162,0.58514,5,228,nan,0,233,nan
gene_1714,2,1132,0.317311,23,227,nan,1,249,nan
gene_1715,1,906,0.532104,25,262,nan,0,287,nan
gene_1716,0,1705,0.528919,0,67,nan,0,67,nan
gene_1717,0,946,0.336911,0,0,nan,0,0,nan
gene_1718,0,780,0.440493,1,217,nan,2,216,nan
gene_1719,0,902,0.631086,0,92,nan,0,92,nan
